15.840  121.152 PANTABANGAN (NUEVA ECIJA)
 7.157  125.897 PANTUKAN (DAVAO NORTE)
18.062  120.520 PAOAY (ILOCOS NORTE)
14.838  120.785 PAOMBONG (BULACAN)
14.282  122.787 PARACALE (CAMARINES NORTE)
14.502  120.992 PARA¥AQUE (METRO MANILA)
13.515  123.048 PASACAO (CAMARINES NORTE)
14.550  120.998 PASAY (METRO MANILA)
14.560  121.075 PASIG (METRO MANILA)
11.108  122.637 PASSI (ILOILO)
11.137  124.883 PASTRANA (LEYTE)
18.337  120.617 PASUQUIN (ILOCOS NORTE)
14.548  121.065 PATEROS (RIZAL)
10.915  121.992 PATNONGON (ANTIQUE)
10.778  122.538 PAVIA (ILOILO
17.567  120.650 PENARRUBIA (ABRA)
14.195  121.930 PEREZ (QUEZON)
17.793  121.477 PIAT (CAGAYAN)
18.168  120.718 PIDDIG (ILOCOS NORTE)
17.573  120.590 PIDIGAN (ABRA)
14.237  121.362 PILA (LAGUNA)
10.808  124.567 PILAR (CAMOTES ISLAND)
11.488  122.995 PILAR (CAPIZ)
13.555  123.270 PILI (LAGUNA)
14.483  121.303 PILILLA (RIZAL)
13.042  121.488 PINAMALAYAN (OR. MINDORO)
10.272  123.583 PINAMUNGAJAN (CEBU)
15.258  120.177 PINATUBO CRATER
17.955  120.525 PINILI (ILOCOS NORTE)
 9.945  125.248 PINTUYAN (PANAON)
13.783  122.090 PITOGO (QUEZON)
 9.657  125.597 PLACER (SURIGAO NORTE)
14.885  120.858 PLARIDEL (BULACAN)
 8.620  123.713 PLARIDEL (MISAMIS  OCC.)
13.145  121.438 POLA (OR. MINDORO)
13.288  123.487 POLANGUI (ALBAY)
14.717  121.937 POLILLO (POLILLO)
14.707  120.947 POLO (BULACAN)
10.375  122.870 PONTEVEDRA (NEGROS OCC.)
15.075  120.542 PORAC (PAMPANGA)
10.630  124.405 PORO (CAMOTES IS., CEBU)
10.943  122.633 POTOTAN (ILOILO)
16.112  120.545 POZORRUBIO (PANGASINAN)
13.042  124.193 PRIETO DIAZ (CAMARINES SUR)
13.500  120.952 PUERTO GALERA (OR. MINDORO)
14.903  120.847 PULILAN (BULACAN)
10.517  122.805 PULUPANDAN (NEGROS OCC.)
15.623  120.650 PURA (TARLAC)
14.008  122.182 QUEZON (QUEZON)
13.820  122.790 RAGAY (CAMARINES NORTE)
15.667  120.638 RAMOS (TARLAC)
13.188  124.128 RAPU RAPU Island (ALBAY)
16.987  121.825 REINA MERCEDES (ISABELA)
17.847  121.347 RIZAL (CAGAYAN)
15.712  121.103 RIZAL (NUEVA ECIJA)
12.577  122.268 ROMBLON (ROMBLON)
10.002  123.412 RONDA (CEBU)
15.893  120.632 ROSALES (PANGASINAN)
16.232  120.485 ROSARIO (PANGASINAN)
12.833  120.767 SABLAYAN (MINDRORO)
20.335  121.872 SABTANG [SAN VICENTE] (BATANES)
 9.105  124.722 SAGAY (CAMIGUIN)
10.943  123.422 SAGAY (NEGROS OCC.)
 8.860  124.787 SALAY (MISAMIS OR.)
11.150  125.662 SALCEDO (SAMAR)
17.455  120.762 SALLAPANDAN (ABRA)
14.772  120.542 SAMAL (BATAAN)
 9.528  123.305 SAMBOAN (CEBU)
13.598  124.097 SAN ANDRES (CATANDUANES)
12.413  124.275 SAN ANTONIO (NORTH SAMAR)
15.303  120.855 SAN ANTONIO (NUEVA ECIJA)
14.948  120.088 SAN ANTONIO (ZAMBALES)
10.478  123.418 SAN CARLOS (NEGROS OCC.)
15.928  120.345 SAN CARLOS (PANGASINAN)
15.712  120.358 SAN CLEMENTE (PANGASINAN)
11.273  123.093 SAN DIONISIO (ILOILO)
10.417  122.850 SAN ENRIQUE (NEGROS OCC.)
17.330  120.442 SAN ESTEBAN (ILOCOS SUR)
16.103  120.402 SAN FABIAN (PANGASINAN)
15.065  120.068 SAN FELIPE (ZAMBALES)
13.568  123.147 SAN FERNANDO (CAMARINES SUR)
10.168  123.708 SAN FERNANDO (CEBU)
16.617  120.315 SAN FERNANDO (LA UNION)
15.032  120.692 SAN FERNANDO (PAMPANGA)
12.305  122.598 SAN FERNANDO (ROMBLON)
12.485  123.760 SAN FERNANDO (TICAO, MASBATE)
10.645  124.380 SAN FRANCISCO (PACIJAN, CAMOTES Is.)
15.080  120.938 SAN ILDEFONSO (BULACAN)
17.625  120.393 SAN ILDEFONSO (ILOCOS SUR)
15.313  120.905 SAN ISIDRO (BULACAN)
11.407  124.350 SAN ISIDRO (LEYTE)
12.568  123.732 SAN JACINTO (TICAO, MASBATE)
10.588  122.138 SAN JOAQUIN (ILOILO)
13.698  123.512 SAN JOSE (ALBAY)
13.880  121.105 SAN JOSE (BATANGAS)
13.827  121.397 SAN JUAN (BATANGAS)
16.672  120.340 SAN JUAN (LA UNION)
 9.162  123.492 SAN JUAN (SIQUIJOR)
11.755  125.453 SAN JULIAN (SAMAR)
15.367  120.960 SAN LEONARDO (NUEVA ECIJA)
16.067  120.668 SAN MANUEL (PANGASINAN)
15.803  120.607 SAN MANUEL (TARLAC)
14.973  120.155 SAN MARCELINO (ZAMBALES)
14.700  121.108 SAN MATEO (RIZAL)
13.568  122.567 SAN MIGUEL (BULACAN)
15.018  120.078 SAN NARCISO (ZAMBALES)
18.173  120.592 SAN NICOLAS (LA UNION)
16.073  120.758 SAN NICOLAS (PANGASINAN)
17.447  121.792 SAN PABLO (CAGAYAN)
14.072  121.322 SAN PABLO (LAGUNA)
14.367  121.038 SAN PEDRO (LAGUNA)
17.542  120.500 SAN QUINTIN (ILOCOS SUR)
15.983  120.812 SAN QUINTIN (PANGASINAN)
14.958  120.958 SAN RAFAEL (BULACAN)
10.833  122.085 SAN REMIGIO (ANTIQUE)
11.083  123.935 SAN REMIGIO (CEBU)
14.997  120.777 SAN SIMON (PAMPANGA)
14.108  122.872 SAN VICENTE (CAMARINES NORTE)
17.597  120.373 SAN VICENTE (ILOCOS SUR)
18.563  121.233 SANCHEZ MIRA (CAGAYAN)
10.828  122.533 SANTA BARBARA (ILOILO)
17.592  120.362 SANTA CATALINA (ILOCOS SUR)
 6.835  125.413 SANTA CRUZ (DAVAO SUR)
17.085  120.447 SANTA CRUZ (ILOCOS SUR)
14.285  121.412 SANTA CRUZ (LAGUNA)
13.478  122.025 SANTA CRUZ (MARINDUQUE)
15.767  119.908 SANTA CRUZ (ZAMBALES)
11.155  123.788 SANTA FE (BANTAYAN)
17.113  120.443 SANTA LUCIA (ILOCOS SUR)
12.647  124.100 SANTA MAGDALENA (SORSOGON)
14.823  120.962 SANTA MARIA (BULACAN)
14.473  121.423 SANTA MARIA (ILOCOS SUR)
11.452  124.940 SANTA RITA (PANGASINAN)
14.313  121.112 SANTA ROSA (LAGUNA)
15.425  120.935 SANTA ROSA (NUEVA ECIJA)
17.482  120.433 SANTA (LOCOS SUR)
 9.420  123.337 SANTANDER (CEBU)
17.295  120.445 SANTIAGO (ILOCOS SUR)
16.692  121.548 SANTIAGO (ISABELA)
17.657  120.407 SANTO DOMINGO (ILOCOS SUR)
15.587  120.877 SANTO DOMINGO (NUEVA ECIJA)
11.927  124.447 SANTO NI¥O ISLAND (SAMAR)
14.108  121.140 SANTO TOMAS (BATANGAS)
16.282  120.378 SANTO TOMAS (LA UNION)
11.498  122.608 SAPIAN (CAPIZ)
11.260  123.008 SARA (ILOILO)
13.963  121.525 SARIAYA (QUEZON)
18.157  120.645 SARRAT (ILOCOS NORTE)
14.938  120.622 SASMOAN (PAMPANGA)
 9.705  124.030 SEVILLA (BOHOL)
10.787  122.012 SIBALOM (ANTIQUE)
10.185  123.285 SIBONGA (CEBU)
 9.358  123.285 SIBULAN (NEGROS OREINTAL)
 9.813  124.293 SIERRA BULLONES (BOHOL)
11.422  122.663 SIGMA (CAPIZ)
 9.688  123.973 SIKATUNA (BOHOL)
14.225  120.972 SILANG (CAVITE)
10.802  122.973 SILAY (NEGROS OCC.)
17.867  120.455 SINAIT (ILOCOS SUR)
 8.237  122.995 SINDANGAN (ZAMBOANGA NORTE)
14.423  121.445 SINILAON (LAGUNA)
 7.700  122.150 SIOCON (ZAMBOANGA NORTE)
 9.720  122.492 SIPALAY CITY (NEGROS OCC.)
13.770  122.973 SIPOCOT (CAMARINES SUR)
 9.213  123.513 SIQUIJOR (SIQUIJOR)
14.000  123.247 SIRUMA (CAMARINES SUR)
16.168  120.490 SISON (LA UNION)
10.750  124.002 SOGOD (CEBU)
10.387  124.978 SOGOD (SOUTHERN LEYTE)
17.650  121.688 SOLANA (CAGAYAN)
16.520  121.178 SOLANA (NUEVA VISCAYA)
18.095  120.772 SOLSONA (ILOCOS NORTE)
12.970  124.003 SORSOGON (SORSOGON)
16.003  120.403 STA. BARBARA (PANGASINAN)
15.617  120.437 STA. IGNACIA (TARLAC)
12.038  124.658 STA. MARGARITA (SAMAR)
17.463  121.748 STA. MARIA (CAGAYAN)
17.368  120.478 STA. MARIA (ILOCOS SUR)
15.982  120.697 STA. MARIA (PANGASINAN)
15.002  120.613 STA. RITA (PAMPANGA)
15.878  120.582 STO. TOMAS (PANGASINAN)
16.070  120.092 SUAL (PANGASINAN)
14.882  120.230 SUBIC (ZAMBALES)
11.815  125.453 SULAT (SAMAR)
 9.792  125.492 SURIGAO (SURIGAO NORTE)
14.812  121.047 S. JOSE DEL MONTE (BULACAN)
16.995  122.038 S. MARIANO (ISABELA)
13.132  122.977 S. PASCUAL (BURIAS)
13.380  121.105 S. JOSE (OCC. MINDORO)
13.438  121.017 S. TEODORO (OR. MINDORO)
13.878  120.922 TAAL (BATANGAS)
13.362  123.728 TABACO (ALBAY)
10.942  124.030 TABOGON (CEBU)
11.245  125.000 TACLOBAN (LEYTE)
11.905  125.418 TAFT (SAMAR)
16.937  120.443 TAGUDIN (ILOCOS SUR)
14.528  121.073 TAGUIG (M. MANILA)
 8.527  125.653 TALACOGON (AGUSAN SUR)
 8.267  124.617 TALAKAG (BUKIDNON)
15.587  120.918 TALAVERA (NUEVA ECIJA)
10.150  124.323 TALIBON (BOHOL)
14.093  121.027 TALISAY (BATANGAS)
14.138  122.922 TALISAY (CAMARINES NORTE)
10.245  123.847 TALISAY (CEBU)
10.742  122.967 TALISAY (NEGROS OCC.)
 8.995  124.883 TALISAYAN (MISAMIS OR.)
11.112  125.017 TANAUAN (BATANGAS)
14.500  121.283 TANAY (RIZAL)
 9.080  126.198 TANDAG (SURIGAO SUR)
 8.053  123.733 TANGUB (MISAMIS OCC.)
 9.517  123.157 TANJAY (NEGROS OR.)
14.402  120.858 TANZA (CAVITE)
11.263  122.535 TAPAZ (CAPIZ)
11.903  124.747 TARANGNAN (SAMAR)
15.488  120.588 TARLAC (TARLAC)
14.028  121.588 TAYABAS (QUEZON)
13.797  121.188 TAYSAN (BATANGAS)
10.825  119.515 TAYTAY (PALAWAN)
16.030  120.743 TAYUG (PANGASINAN)
17.617  120.655 TAYUM (ABRA)
14.558  121.208 TERESA (RIZAL)
14.290  120.715 TERNATE (CAVITE)
13.963  121.322 TIAONG (QUEZON)
11.288  122.035 TIBIAO (ILOILO)
13.638  123.495 TIGAON (CAMARINES SUR)
10.675  122.375 TIGBAUAN (ILOILO)
12.097  124.503 TINABACAN (SAMAR)
13.818  123.322 TINAMBAC (CAMARINES SUR)
13.458  123.677 TIWI (ALBAY)
10.375  123.633 TOLEDO (CEBU)
 9.367  122.800 TOLONG (NEGROS OR.)
11.065  135.037 TOLOSA (LEYTE)
16.348  120.412 TUBAO (PANGASINAN)
 9.953  123.963 TUBIGON (BOHOL)
10.762  122.318 TUBUNGAN (ILOILO)
10.728  123.822 TUBURAN (CEBU)
 8.248  123.842 TUDELA (MISAMIS OCC.)
17.613  121.728 TUGUEGARAO (CAGAYAN)
17.277  121.805 TUMAUINI (CAGAYAN)
14.020  120.728 TUY (BATANGAS)
10.058  124.472 UBAY (BOHOL)
15.928  120.840 UMINGAN (PANGASINAN)
13.842  121.975 UNISAN (QUEZON)
15.823  120.330 URBIZTONDO (PANGASINAN)
15.977  120.568 URDANETA (PANGASINAN)
20.352  121.940 UYUGAN (BATAN IS.)
11.002  122.128 VALDERRAMA (ANTIQUE)
 9.608  124.208 VALENCIA (BOHOL)
10.462  122.822 VALLADOLID (NEGROS OCC.)
10.340  123.322 VALLEHERMOSO (NEGROS OR.)
15.577  120.680 VICTORIA (TARLAC)
10.905  123.058 VICTORIAS (NEGROS OCC.)
13.870  124.295 VIGA (CATANDUANES)
17.575  120.387 VIGAN (ILOCOS SUR)
11.217  124.927 VILLABA (LEYTE)
11.567  124.927 VILLAREAL (SAMAR)
15.900  120.585 VILLASIS (PANGASINAN)
17.442  120.630 VILLAVICIOSA (ABRA)
18.228  120.647 VINTAR (ILOCOS NORTE)
11.770  125.020 WRIGHT (SAMAR)
 9.100  123.200 ZAMBOANGUTIA (NEGROS OR.)
15.455  120.788 ZARAGOZA (NUEVA ECIJA)
11.640  124.842 ZUMARRAGA (SAMAR)
